index,scheduled_offset_ms,start_offset_ms,timestamp_utc,operation,row_id,latency_ms,success,error
185,3700.0,3700.353,2026-09-17T13:49:24.762918+00:00,read,6408,5.707,True,
186,3720.0,3720.31,2026-09-17T13:49:24.782875+00:00,read,1760,4.772,True,
187,3740.0,3740.376,2026-09-17T13:49:24.802937+00:00,read,2343,3.565,True,
188,3760.0,3760.311,2026-09-17T13:49:24.822873+00:00,read,272,4.58,True,
189,3780.0,3780.224,2026-09-17T13:49:24.842786+00:00,read,1599,3.501,True,
190,3800.0,3800.319,2026-09-17T13:49:24.862883+00:00,read,7361,4.232,True,
191,3820.0,3820.209,2026-09-17T13:49:24.882771+00:00,read,9202,4.546,True,
192,3840.0,3840.307,2026-09-17T13:49:24.902872+00:00,read,3851,4.513,True,
193,3860.0,3860.283,2026-09-17T13:49:24.922846+00:00,write,5378,3.019,True,
194,3880.0,3880.26,2026-09-17T13:49:24.942823+00:00,write,5112,3.254,True,
195,3900.0,3900.276,2026-09-17T13:49:24.962844+00:00,read,2540,5.02,True,
196,3920.0,3920.421,2026-09-17T13:49:24.982986+00:00,write,4603,3.379,True,
197,3940.0,3940.405,2026-09-17T13:49:25.002973+00:00,write,9257,3.882,True,
198,3960.0,3960.289,2026-09-17T13:49:25.022856+00:00,read,1286,5.06,True,
199,3980.0,3980.318,2026-09-17T13:49:25.042882+00:00,read,4352,4.452,True,
200,4000.0,4000.243,2026-09-17T13:49:25.062807+00:00,read,6376,5.405,True,
201,4020.0,4020.3,2026-09-17T13:49:25.082867+00:00,read,2919,4.72,True,
202,4040.0,4040.225,2026-09-17T13:49:25.102791+00:00,read,5950,6.798,True,
203,4060.0,4060.299,2026-09-17T13:49:25.122864+00:00,read,8100,5.414,True,
204,4080.0,4080.148,2026-09-17T13:49:25.142712+00:00,read,1547,3.424,True,
205,4100.0,4100.123,2026-09-17T13:49:25.162684+00:00,write,1205,2.36,True,
206,4120.0,4120.176,2026-09-17T13:49:25.182739+00:00,read,7863,3.25,True,
207,4140.0,4140.177,2026-09-17T13:49:25.202742+00:00,read,2517,3.749,True,
208,4160.0,4160.228,2026-09-17T13:49:25.222791+00:00,read,5406,4.078,True,
209,4180.0,4180.18,2026-09-17T13:49:25.242746+00:00,write,4275,2.812,True,
210,4200.0,4200.2,2026-09-17T13:49:25.262768+00:00,read,9795,4.166,True,
211,4220.0,4220.386,2026-09-17T13:49:25.282949+00:00,read,8219,4.708,True,
212,4240.0,4240.447,2026-09-17T13:49:25.303011+00:00,write,9668,3.001,True,
213,4260.0,4260.277,2026-09-17T13:49:25.322842+00:00,read,771,4.571,True,
214,4280.0,4280.177,2026-09-17T13:49:25.342737+00:00,read,1601,4.009,True,
215,4300.0,4300.231,2026-09-17T13:49:25.362793+00:00,read,6534,4.37,True,
216,4320.0,4320.359,2026-09-17T13:49:25.382923+00:00,read,2906,4.69,True,
217,4340.0,4340.447,2026-09-17T13:49:25.403011+00:00,write,7356,2.907,True,
218,4360.0,4360.304,2026-09-17T13:49:25.422873+00:00,read,1743,5.02,True,
219,4380.0,4380.227,2026-09-17T13:49:25.442787+00:00,read,6648,2.948,True,
220,4400.0,4400.282,2026-09-17T13:49:25.462845+00:00,read,9620,5.12,True,
221,4420.0,4420.283,2026-09-17T13:49:25.482846+00:00,write,8613,3.653,True,
222,4440.0,4440.241,2026-09-17T13:49:25.502849+00:00,write,7710,3.603,True,
223,4460.0,4460.31,2026-09-17T13:49:25.522882+00:00,write,14,4.373,True,
224,4480.0,4480.262,2026-09-17T13:49:25.542833+00:00,read,3658,4.961,True,
225,4500.0,4500.332,2026-09-17T13:49:25.562911+00:00,write,4360,4.293,True,
226,4520.0,4520.233,2026-09-17T13:49:25.582798+00:00,read,9743,5.394,True,
227,4540.0,4540.26,2026-09-17T13:49:25.602822+00:00,read,3540,5.601,True,
228,4560.0,4560.187,2026-09-17T13:49:25.622746+00:00,read,185,4.004,True,
