treatment,phase,event,timestamp_utc,event_relative_s,sample,node,node_count,cpu_percent,memory_used_bytes,memory_limit_bytes,net_rx_bytes,net_tx_bytes,block_read_bytes,block_write_bytes,vm_mem_available_kib,counter_reset
tablets,scaleout,join_command_start,2026-09-21T17:41:02.125146+00:00,-56.957864,612,r-scylla3,3,8.85,1982127407,10427106853,784000000,1460000000,1790000000,3880000000,3418856,False
tablets,scaleout,join_command_start,2026-09-21T17:41:05.468957+00:00,-53.614053,613,r-scylla1,3,14.83,2049773142,10427106853,931000000,1450000000,1960000000,3980000000,3422084,False
tablets,scaleout,join_command_start,2026-09-21T17:41:05.468957+00:00,-53.614053,613,r-scylla2,3,17.04,1979979923,10427106853,816000000,1490000000,1900000000,4030000000,3422084,False
tablets,scaleout,join_command_start,2026-09-21T17:41:05.468957+00:00,-53.614053,613,r-scylla3,3,12.55,1982127407,10427106853,784000000,1470000000,1790000000,3880000000,3422084,False
tablets,scaleout,join_command_start,2026-09-21T17:41:09.008558+00:00,-50.074452,614,r-scylla1,3,15.28,2048699400,10427106853,931000000,1460000000,1960000000,3980000000,3419680,False
tablets,scaleout,join_command_start,2026-09-21T17:41:09.008558+00:00,-50.074452,614,r-scylla2,3,16.83,1979979923,10427106853,817000000,1490000000,1900000000,4030000000,3419680,False
tablets,scaleout,join_command_start,2026-09-21T17:41:09.008558+00:00,-50.074452,614,r-scylla3,3,14.41,1982127407,10427106853,785000000,1470000000,1790000000,3880000000,3419680,False
tablets,scaleout,join_command_start,2026-09-21T17:41:12.358236+00:00,-46.724774,615,r-scylla1,3,16.99,2048699400,10427106853,932000000,1460000000,1960000000,3980000000,3419832,False
tablets,scaleout,join_command_start,2026-09-21T17:41:12.358236+00:00,-46.724774,615,r-scylla2,3,18.26,1979979923,10427106853,818000000,1490000000,1900000000,4030000000,3419832,False
tablets,scaleout,join_command_start,2026-09-21T17:41:12.358236+00:00,-46.724774,615,r-scylla3,3,12.54,1982127407,10427106853,786000000,1470000000,1790000000,3880000000,3419832,False
tablets,scaleout,join_command_start,2026-09-21T17:41:15.747187+00:00,-43.335823,616,r-scylla1,3,17.42,2048699400,10427106853,933000000,1460000000,1960000000,3980000000,3419184,False
tablets,scaleout,join_command_start,2026-09-21T17:41:15.747187+00:00,-43.335823,616,r-scylla2,3,15.00,1979979923,10427106853,818000000,1490000000,1900000000,4030000000,3419184,False
tablets,scaleout,join_command_start,2026-09-21T17:41:15.747187+00:00,-43.335823,616,r-scylla3,3,15.13,1982127407,10427106853,786000000,1470000000,1790000000,3880000000,3419184,False
tablets,scaleout,join_command_start,2026-09-21T17:41:19.102226+00:00,-39.980784,617,r-scylla1,3,20.16,2049773142,10427106853,933000000,1460000000,1960000000,3980000000,3418544,False
tablets,scaleout,join_command_start,2026-09-21T17:41:19.102226+00:00,-39.980784,617,r-scylla2,3,17.67,1979979923,10427106853,819000000,1500000000,1900000000,4030000000,3418544,False
tablets,scaleout,join_command_start,2026-09-21T17:41:19.102226+00:00,-39.980784,617,r-scylla3,3,16.08,1982127407,10427106853,787000000,1480000000,1790000000,3880000000,3418544,False
tablets,scaleout,join_command_start,2026-09-21T17:41:22.571569+00:00,-36.511441,618,r-scylla1,3,13.95,2049773142,10427106853,934000000,1470000000,1960000000,3980000000,3419028,False
tablets,scaleout,join_command_start,2026-09-21T17:41:22.571569+00:00,-36.511441,618,r-scylla2,3,13.92,1979979923,10427106853,820000000,1500000000,1900000000,4030000000,3419028,False
tablets,scaleout,join_command_start,2026-09-21T17:41:22.571569+00:00,-36.511441,618,r-scylla3,3,13.64,1982127407,10427106853,788000000,1480000000,1790000000,3880000000,3419028,False
tablets,scaleout,join_command_start,2026-09-21T17:41:26.052367+00:00,-33.030643,619,r-scylla1,3,15.10,2048699400,10427106853,934000000,1470000000,1960000000,3980000000,3421360,False
tablets,scaleout,join_command_start,2026-09-21T17:41:26.052367+00:00,-33.030643,619,r-scylla2,3,19.07,1979979923,10427106853,820000000,1500000000,1900000000,4030000000,3421360,False
tablets,scaleout,join_command_start,2026-09-21T17:41:26.052367+00:00,-33.030643,619,r-scylla3,3,17.49,1982127407,10427106853,788000000,1480000000,1790000000,3880000000,3421360,False
tablets,scaleout,join_command_start,2026-09-21T17:41:29.489695+00:00,-29.593315,620,r-scylla1,3,20.70,2048699400,10427106853,935000000,1470000000,1960000000,3980000000,3420564,False
tablets,scaleout,join_command_start,2026-09-21T17:41:29.489695+00:00,-29.593315,620,r-scylla2,3,17.38,1979979923,10427106853,821000000,1500000000,1900000000,4030000000,3420564,False
tablets,scaleout,join_command_start,2026-09-21T17:41:29.489695+00:00,-29.593315,620,r-scylla3,3,15.57,1982127407,10427106853,789000000,1480000000,1790000000,3880000000,3420564,False
tablets,scaleout,join_command_start,2026-09-21T17:41:32.907458+00:00,-26.175552,621,r-scylla1,3,16.98,2048699400,10427106853,936000000,1470000000,1960000000,3980000000,3420476,False
tablets,scaleout,join_command_start,2026-09-21T17:41:32.907458+00:00,-26.175552,621,r-scylla2,3,19.68,1979979923,10427106853,822000000,1510000000,1900000000,4030000000,3420476,False
tablets,scaleout,join_command_start,2026-09-21T17:41:32.907458+00:00,-26.175552,621,r-scylla3,3,21.10,1982127407,10427106853,790000000,1480000000,1790000000,3880000000,3420476,False
tablets,scaleout,join_command_start,2026-09-21T17:41:36.397144+00:00,-22.685866,622,r-scylla1,3,15.60,2048699400,10427106853,937000000,1470000000,1960000000,3980000000,3421764,False
tablets,scaleout,join_command_start,2026-09-21T17:41:36.397144+00:00,-22.685866,622,r-scylla2,3,14.81,1979979923,10427106853,822000000,1510000000,1900000000,4030000000,3421764,False
tablets,scaleout,join_command_start,2026-09-21T17:41:36.397144+00:00,-22.685866,622,r-scylla3,3,19.20,1982127407,10427106853,790000000,1490000000,1790000000,3880000000,3421764,False
tablets,scaleout,join_command_start,2026-09-21T17:41:39.824148+00:00,-19.258862,623,r-scylla1,3,22.42,2049773142,10427106853,937000000,1480000000,1960000000,3980000000,3420264,False
tablets,scaleout,join_command_start,2026-09-21T17:41:39.824148+00:00,-19.258862,623,r-scylla2,3,22.05,1979979923,10427106853,823000000,1510000000,1900000000,4030000000,3420264,False
tablets,scaleout,join_command_start,2026-09-21T17:41:39.824148+00:00,-19.258862,623,r-scylla3,3,18.11,1982127407,10427106853,791000000,1490000000,1790000000,3880000000,3420264,False
tablets,scaleout,join_command_start,2026-09-21T17:41:43.333729+00:00,-15.749281,624,r-scylla1,3,16.10,2049773142,10427106853,938000000,1480000000,1960000000,3980000000,3416304,False
tablets,scaleout,join_command_start,2026-09-21T17:41:43.333729+00:00,-15.749281,624,r-scylla2,3,15.11,1979979923,10427106853,824000000,1510000000,1900000000,4030000000,3416304,False
tablets,scaleout,join_command_start,2026-09-21T17:41:43.333729+00:00,-15.749281,624,r-scylla3,3,15.10,1982127407,10427106853,791000000,1490000000,1790000000,3890000000,3416304,False
tablets,scaleout,join_command_start,2026-09-21T17:41:46.748755+00:00,-12.334255,625,r-scylla1,3,23.69,2048699400,10427106853,939000000,1480000000,1960000000,3980000000,3418272,False
tablets,scaleout,join_command_start,2026-09-21T17:41:46.748755+00:00,-12.334255,625,r-scylla2,3,20.46,1979979923,10427106853,824000000,1520000000,1900000000,4030000000,3418272,False
tablets,scaleout,join_command_start,2026-09-21T17:41:46.748755+00:00,-12.334255,625,r-scylla3,3,13.38,1982127407,10427106853,792000000,1490000000,1790000000,3890000000,3418272,False
tablets,scaleout,join_command_start,2026-09-21T17:41:50.211745+00:00,-8.871265,626,r-scylla1,3,14.87,2048699400,10427106853,939000000,1480000000,1960000000,3980000000,3417868,False
tablets,scaleout,join_command_start,2026-09-21T17:41:50.211745+00:00,-8.871265,626,r-scylla2,3,15.94,1979979923,10427106853,825000000,1520000000,1900000000,4030000000,3417868,False
tablets,scaleout,join_command_start,2026-09-21T17:41:50.211745+00:00,-8.871265,626,r-scylla3,3,16.85,1982127407,10427106853,793000000,1500000000,1790000000,3890000000,3417868,False
tablets,scaleout,join_command_start,2026-09-21T17:41:53.621876+00:00,-5.461134,627,r-scylla1,3,21.13,2048699400,10427106853,962000000,1490000000,1990000000,3980000000,3416556,False
tablets,scaleout,join_command_start,2026-09-21T17:41:53.621876+00:00,-5.461134,627,r-scylla2,3,27.19,1979979923,10427106853,826000000,1530000000,1930000000,4030000000,3416556,False
tablets,scaleout,join_command_start,2026-09-21T17:41:53.621876+00:00,-5.461134,627,r-scylla3,3,15.59,1982127407,10427106853,794000000,1510000000,1810000000,3890000000,3416556,False
tablets,scaleout,join_command_start,2026-09-21T17:41:57.029503+00:00,-2.053507,628,r-scylla1,3,18.43,2048699400,10427106853,963000000,1490000000,1990000000,3990000000,3418712,False
tablets,scaleout,join_command_start,2026-09-21T17:41:57.029503+00:00,-2.053507,628,r-scylla2,3,18.54,1979979923,10427106853,827000000,1530000000,1930000000,4030000000,3418712,False
tablets,scaleout,join_command_start,2026-09-21T17:41:57.029503+00:00,-2.053507,628,r-scylla3,3,15.53,1982127407,10427106853,794000000,1510000000,1810000000,3890000000,3418712,False
tablets,scaleout,join_command_start,2026-09-21T17:42:00.508528+00:00,1.425518,629,r-scylla1,4,16.86,2051920626,10427106853,964000000,1490000000,1990000000,3990000000,3377836,False
tablets,scaleout,join_command_start,2026-09-21T17:42:00.508528+00:00,1.425518,629,r-scylla2,4,13.13,1979979923,10427106853,827000000,1540000000,1930000000,4030000000,3377836,False
tablets,scaleout,join_command_start,2026-09-21T17:42:00.508528+00:00,1.425518,629,r-scylla3,4,13.45,1982127407,10427106853,795000000,1510000000,1810000000,3890000000,3377836,False
tablets,scaleout,join_command_start,2026-09-21T17:42:00.508528+00:00,1.425518,629,r-scylla4,4,99.18,37276877,10427106853,610,84,602000,0,3377836,False
tablets,scaleout,join_command_start,2026-09-21T17:42:03.986240+00:00,4.903230,630,r-scylla1,4,18.00,2051920626,10427106853,964000000,1490000000,1990000000,3990000000,3306184,False
tablets,scaleout,join_command_start,2026-09-21T17:42:03.986240+00:00,4.903230,630,r-scylla2,4,16.70,1979979923,10427106853,828000000,1540000000,1930000000,4030000000,3306184,False
tablets,scaleout,join_command_start,2026-09-21T17:42:03.986240+00:00,4.903230,630,r-scylla3,4,16.92,1982127407,10427106853,796000000,1520000000,1810000000,3890000000,3306184,False
tablets,scaleout,join_command_start,2026-09-21T17:42:03.986240+00:00,4.903230,630,r-scylla4,4,72.95,96238305,10427106853,2120,158000,5360000,91400000,3306184,False
tablets,scaleout,join_command_start,2026-09-21T17:42:07.516386+00:00,8.433376,631,r-scylla1,4,16.49,2055141851,10427106853,965000000,1500000000,1990000000,4120000000,3262604,False
tablets,scaleout,join_command_start,2026-09-21T17:42:07.516386+00:00,8.433376,631,r-scylla2,4,16.12,1981053665,10427106853,829000000,1540000000,1930000000,4170000000,3262604,False
tablets,scaleout,join_command_start,2026-09-21T17:42:07.516386+00:00,8.433376,631,r-scylla3,4,16.26,1982127407,10427106853,796000000,1520000000,1810000000,4020000000,3262604,False
tablets,scaleout,join_command_start,2026-09-21T17:42:07.516386+00:00,8.433376,631,r-scylla4,4,35.87,107374182,10427106853,560000,1080000,5580000,471000000,3262604,False
tablets,scaleout,join_command_start,2026-09-21T17:42:10.967105+00:00,11.884095,632,r-scylla1,4,71.43,2058363077,10427106853,966000000,1500000000,2070000000,4210000000,3284944,False
tablets,scaleout,join_command_start,2026-09-21T17:42:10.967105+00:00,11.884095,632,r-scylla2,4,83.00,1982127407,10427106853,830000000,1540000000,2030000000,4280000000,3284944,False
tablets,scaleout,join_command_start,2026-09-21T17:42:10.967105+00:00,11.884095,632,r-scylla3,4,78.30,1982127407,10427106853,798000000,1520000000,1890000000,4110000000,3284944,False
tablets,scaleout,join_command_start,2026-09-21T17:42:10.967105+00:00,11.884095,632,r-scylla4,4,66.17,130967142,10427106853,3050000,2220000,13200000,548000000,3284944,False
tablets,scaleout,join_command_start,2026-09-21T17:42:14.485153+00:00,15.402143,633,r-scylla1,4,38.10,2058363077,10427106853,966000000,1530000000,2140000000,4260000000,3279656,False
tablets,scaleout,join_command_start,2026-09-21T17:42:14.485153+00:00,15.402143,633,r-scylla2,4,54.62,1982127407,10427106853,830000000,1600000000,2130000000,4330000000,3279656,False
tablets,scaleout,join_command_start,2026-09-21T17:42:14.485153+00:00,15.402143,633,r-scylla3,4,35.97,1982127407,10427106853,798000000,1550000000,1940000000,4140000000,3279656,False
tablets,scaleout,join_command_start,2026-09-21T17:42:14.485153+00:00,15.402143,633,r-scylla4,4,35.06,141243187,10427106853,94300000,3670000,55900000,674000000,3279656,False
tablets,scaleout,join_command_start,2026-09-21T17:42:18.046055+00:00,18.963045,634,r-scylla1,4,55.78,2058363077,10427106853,967000000,1530000000,2160000000,4280000000,3276308,False
tablets,scaleout,join_command_start,2026-09-21T17:42:18.046055+00:00,18.963045,634,r-scylla2,4,57.81,1982127407,10427106853,831000000,1600000000,2170000000,4370000000,3276308,False
tablets,scaleout,join_command_start,2026-09-21T17:42:18.046055+00:00,18.963045,634,r-scylla3,4,65.98,1983201149,10427106853,798000000,1550000000,1990000000,4190000000,3276308,False
tablets,scaleout,join_command_start,2026-09-21T17:42:18.046055+00:00,18.963045,634,r-scylla4,4,72.63,140928614,10427106853,104000000,4770000,169000000,804000000,3276308,False
tablets,scaleout,join_command_start,2026-09-21T17:42:21.657800+00:00,22.574790,635,r-scylla1,4,70.71,2058363077,10427106853,967000000,1550000000,2240000000,4350000000,3266484,False
tablets,scaleout,join_command_start,2026-09-21T17:42:21.657800+00:00,22.574790,635,r-scylla2,4,42.55,1983201149,10427106853,831000000,1600000000,2190000000,4390000000,3266484,False
tablets,scaleout,join_command_start,2026-09-21T17:42:21.657800+00:00,22.574790,635,r-scylla3,4,63.18,1983201149,10427106853,799000000,1550000000,2050000000,4250000000,3266484,False
tablets,scaleout,join_command_start,2026-09-21T17:42:21.657800+00:00,22.574790,635,r-scylla4,4,72.73,144703488,10427106853,105000000,6240000,235000000,872000000,3266484,False
tablets,scaleout,join_command_start,2026-09-21T17:42:25.167559+00:00,26.084549,636,r-scylla1,4,42.47,2058363077,10427106853,967000000,1550000000,2290000000,4400000000,3264216,False
tablets,scaleout,join_command_start,2026-09-21T17:42:25.167559+00:00,26.084549,636,r-scylla2,4,39.79,1983201149,10427106853,832000000,1630000000,2300000000,4470000000,3264216,False
tablets,scaleout,join_command_start,2026-09-21T17:42:25.167559+00:00,26.084549,636,r-scylla3,4,47.24,1983201149,10427106853,799000000,1610000000,2180000000,4330000000,3264216,False
tablets,scaleout,join_command_start,2026-09-21T17:42:25.167559+00:00,26.084549,636,r-scylla4,4,67.05,147115213,10427106853,165000000,7480000,237000000,934000000,3264216,False
tablets,scaleout,join_command_start,2026-09-21T17:42:28.762734+00:00,29.679724,637,r-scylla1,4,67.10,2059436818,10427106853,968000000,1560000000,2360000000,4460000000,3263712,False
tablets,scaleout,join_command_start,2026-09-21T17:42:28.762734+00:00,29.679724,637,r-scylla2,4,59.37,1983201149,10427106853,832000000,1630000000,2350000000,4530000000,3263712,False
tablets,scaleout,join_command_start,2026-09-21T17:42:28.762734+00:00,29.679724,637,r-scylla3,4,58.34,1983201149,10427106853,800000000,1610000000,2230000000,4390000000,3263712,False
tablets,scaleout,join_command_start,2026-09-21T17:42:28.762734+00:00,29.679724,637,r-scylla4,4,36.13,147639501,10427106853,207000000,9250000,344000000,1080000000,3263712,False
tablets,scaleout,join_command_start,2026-09-21T17:42:32.228866+00:00,33.145856,638,r-scylla1,4,117.54,2058363077,10427106853,968000000,1560000000,2450000000,4560000000,3256644,False
tablets,scaleout,join_command_start,2026-09-21T17:42:32.228866+00:00,33.145856,638,r-scylla2,4,189.60,1983201149,10427106853,833000000,1630000000,2430000000,4610000000,3256644,False
tablets,scaleout,join_command_start,2026-09-21T17:42:32.228866+00:00,33.145856,638,r-scylla3,4,108.36,1983201149,10427106853,800000000,1610000000,2300000000,4460000000,3256644,False
tablets,scaleout,join_command_start,2026-09-21T17:42:32.228866+00:00,33.145856,638,r-scylla4,4,44.88,148058931,10427106853,207000000,10600000,447000000,1190000000,3256644,False
tablets,scaleout,join_command_start,2026-09-21T17:42:35.762021+00:00,36.679011,639,r-scylla1,4,73.08,2058363077,10427106853,968000000,1600000000,2550000000,4620000000,3258640,False
tablets,scaleout,join_command_start,2026-09-21T17:42:35.762021+00:00,36.679011,639,r-scylla2,4,121.21,1983201149,10427106853,833000000,1640000000,2470000000,4640000000,3258640,False
tablets,scaleout,join_command_start,2026-09-21T17:42:35.762021+00:00,36.679011,639,r-scylla3,4,64.33,1983201149,10427106853,800000000,1620000000,2370000000,4520000000,3258640,False
tablets,scaleout,join_command_start,2026-09-21T17:42:35.762021+00:00,36.679011,639,r-scylla4,4,127.04,150575514,10427106853,271000000,12400000,471000000,1270000000,3258640,False
tablets,scaleout,join_command_start,2026-09-21T17:42:39.228043+00:00,40.145033,640,r-scylla1,4,22.46,2058363077,10427106853,969000000,1610000000,2580000000,4650000000,3258348,False
tablets,scaleout,join_command_start,2026-09-21T17:42:39.228043+00:00,40.145033,640,r-scylla2,4,26.61,1983201149,10427106853,833000000,1660000000,2500000000,4670000000,3258348,False
tablets,scaleout,join_command_start,2026-09-21T17:42:39.228043+00:00,40.145033,640,r-scylla3,4,27.73,1983201149,10427106853,801000000,1640000000,2400000000,4530000000,3258348,False
tablets,scaleout,join_command_start,2026-09-21T17:42:39.228043+00:00,40.145033,640,r-scylla4,4,39.76,151309517,10427106853,298000000,14300000,556000000,1380000000,3258348,False
tablets,scaleout,join_command_start,2026-09-21T17:42:42.740343+00:00,43.657333,641,r-scylla1,4,57.12,2058363077,10427106853,969000000,1620000000,2620000000,4680000000,3256812,False
