sample,start_utc,end_utc,phase,event_relative_s,address,token_rows,up_normal_rows,owns_values,ownership_sha256,source_file
4978,2026-09-22T15:54:04.7942013+00:00,2026-09-22T15:54:05.2924030+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004978.txt
4979,2026-09-22T15:54:06.8535049+00:00,2026-09-22T15:54:07.2964445+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004979.txt
4979,2026-09-22T15:54:06.8535049+00:00,2026-09-22T15:54:07.2964445+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004979.txt
4979,2026-09-22T15:54:06.8535049+00:00,2026-09-22T15:54:07.2964445+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004979.txt
4980,2026-09-22T15:54:08.9400478+00:00,2026-09-22T15:54:09.5014022+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004980.txt
4980,2026-09-22T15:54:08.9400478+00:00,2026-09-22T15:54:09.5014022+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004980.txt
4980,2026-09-22T15:54:08.9400478+00:00,2026-09-22T15:54:09.5014022+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004980.txt
4981,2026-09-22T15:54:11.0149135+00:00,2026-09-22T15:54:11.5356061+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004981.txt
4981,2026-09-22T15:54:11.0149135+00:00,2026-09-22T15:54:11.5356061+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004981.txt
4981,2026-09-22T15:54:11.0149135+00:00,2026-09-22T15:54:11.5356061+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004981.txt
4982,2026-09-22T15:54:13.0883774+00:00,2026-09-22T15:54:13.6927286+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004982.txt
4982,2026-09-22T15:54:13.0883774+00:00,2026-09-22T15:54:13.6927286+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004982.txt
4982,2026-09-22T15:54:13.0883774+00:00,2026-09-22T15:54:13.6927286+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004982.txt
4983,2026-09-22T15:54:15.1700065+00:00,2026-09-22T15:54:15.6926774+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004983.txt
4983,2026-09-22T15:54:15.1700065+00:00,2026-09-22T15:54:15.6926774+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004983.txt
4983,2026-09-22T15:54:15.1700065+00:00,2026-09-22T15:54:15.6926774+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004983.txt
4984,2026-09-22T15:54:17.2524332+00:00,2026-09-22T15:54:17.6222597+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004984.txt
4984,2026-09-22T15:54:17.2524332+00:00,2026-09-22T15:54:17.6222597+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004984.txt
4984,2026-09-22T15:54:17.2524332+00:00,2026-09-22T15:54:17.6222597+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004984.txt
4985,2026-09-22T15:54:19.3265652+00:00,2026-09-22T15:54:19.8157179+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004985.txt
4985,2026-09-22T15:54:19.3265652+00:00,2026-09-22T15:54:19.8157179+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004985.txt
4985,2026-09-22T15:54:19.3265652+00:00,2026-09-22T15:54:19.8157179+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004985.txt
4986,2026-09-22T15:54:21.3909744+00:00,2026-09-22T15:54:21.9300786+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004986.txt
4986,2026-09-22T15:54:21.3909744+00:00,2026-09-22T15:54:21.9300786+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004986.txt
4986,2026-09-22T15:54:21.3909744+00:00,2026-09-22T15:54:21.9300786+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004986.txt
4987,2026-09-22T15:54:23.4675473+00:00,2026-09-22T15:54:23.9978386+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004987.txt
4987,2026-09-22T15:54:23.4675473+00:00,2026-09-22T15:54:23.9978386+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004987.txt
4987,2026-09-22T15:54:23.4675473+00:00,2026-09-22T15:54:23.9978386+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004987.txt
4988,2026-09-22T15:54:25.5675625+00:00,2026-09-22T15:54:26.1211619+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004988.txt
4988,2026-09-22T15:54:25.5675625+00:00,2026-09-22T15:54:26.1211619+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004988.txt
4988,2026-09-22T15:54:25.5675625+00:00,2026-09-22T15:54:26.1211619+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004988.txt
4989,2026-09-22T15:54:27.6408270+00:00,2026-09-22T15:54:28.1278318+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004989.txt
4989,2026-09-22T15:54:27.6408270+00:00,2026-09-22T15:54:28.1278318+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004989.txt
4989,2026-09-22T15:54:27.6408270+00:00,2026-09-22T15:54:28.1278318+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004989.txt
4990,2026-09-22T15:54:29.6723752+00:00,2026-09-22T15:54:30.1339225+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004990.txt
4990,2026-09-22T15:54:29.6723752+00:00,2026-09-22T15:54:30.1339225+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004990.txt
4990,2026-09-22T15:54:29.6723752+00:00,2026-09-22T15:54:30.1339225+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004990.txt
4991,2026-09-22T15:54:31.7930106+00:00,2026-09-22T15:54:32.4006422+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004991.txt
4991,2026-09-22T15:54:31.7930106+00:00,2026-09-22T15:54:32.4006422+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004991.txt
4991,2026-09-22T15:54:31.7930106+00:00,2026-09-22T15:54:32.4006422+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004991.txt
4992,2026-09-22T15:54:33.8709774+00:00,2026-09-22T15:54:34.4264689+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004992.txt
4992,2026-09-22T15:54:33.8709774+00:00,2026-09-22T15:54:34.4264689+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004992.txt
4992,2026-09-22T15:54:33.8709774+00:00,2026-09-22T15:54:34.4264689+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004992.txt
4993,2026-09-22T15:54:35.9594837+00:00,2026-09-22T15:54:36.4866259+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004993.txt
4993,2026-09-22T15:54:35.9594837+00:00,2026-09-22T15:54:36.4866259+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004993.txt
4993,2026-09-22T15:54:35.9594837+00:00,2026-09-22T15:54:36.4866259+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004993.txt
4994,2026-09-22T15:54:38.0371853+00:00,2026-09-22T15:54:38.5036745+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004994.txt
4994,2026-09-22T15:54:38.0371853+00:00,2026-09-22T15:54:38.5036745+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004994.txt
4994,2026-09-22T15:54:38.0371853+00:00,2026-09-22T15:54:38.5036745+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004994.txt
4995,2026-09-22T15:54:40.1277073+00:00,2026-09-22T15:54:40.5953379+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004995.txt
4995,2026-09-22T15:54:40.1277073+00:00,2026-09-22T15:54:40.5953379+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004995.txt
4995,2026-09-22T15:54:40.1277073+00:00,2026-09-22T15:54:40.5953379+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004995.txt
4996,2026-09-22T15:54:42.1966624+00:00,2026-09-22T15:54:42.7431217+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004996.txt
4996,2026-09-22T15:54:42.1966624+00:00,2026-09-22T15:54:42.7431217+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004996.txt
4996,2026-09-22T15:54:42.1966624+00:00,2026-09-22T15:54:42.7431217+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004996.txt
4997,2026-09-22T15:54:44.3039898+00:00,2026-09-22T15:54:44.8083248+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004997.txt
4997,2026-09-22T15:54:44.3039898+00:00,2026-09-22T15:54:44.8083248+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004997.txt
4997,2026-09-22T15:54:44.3039898+00:00,2026-09-22T15:54:44.8083248+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004997.txt
4998,2026-09-22T15:54:46.3593944+00:00,2026-09-22T15:54:46.8386702+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004998.txt
4998,2026-09-22T15:54:46.3593944+00:00,2026-09-22T15:54:46.8386702+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004998.txt
4998,2026-09-22T15:54:46.3593944+00:00,2026-09-22T15:54:46.8386702+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004998.txt
4999,2026-09-22T15:54:48.4601558+00:00,2026-09-22T15:54:49.0279675+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004999.txt
4999,2026-09-22T15:54:48.4601558+00:00,2026-09-22T15:54:49.0279675+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004999.txt
4999,2026-09-22T15:54:48.4601558+00:00,2026-09-22T15:54:49.0279675+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_004999.txt
5000,2026-09-22T15:54:50.5120974+00:00,2026-09-22T15:54:50.9668136+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005000.txt
5000,2026-09-22T15:54:50.5120974+00:00,2026-09-22T15:54:50.9668136+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005000.txt
5000,2026-09-22T15:54:50.5120974+00:00,2026-09-22T15:54:50.9668136+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005000.txt
5001,2026-09-22T15:54:52.6019781+00:00,2026-09-22T15:54:53.0804890+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005001.txt
5001,2026-09-22T15:54:52.6019781+00:00,2026-09-22T15:54:53.0804890+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005001.txt
5001,2026-09-22T15:54:52.6019781+00:00,2026-09-22T15:54:53.0804890+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005001.txt
5002,2026-09-22T15:54:54.6663238+00:00,2026-09-22T15:54:55.1859545+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005002.txt
5002,2026-09-22T15:54:54.6663238+00:00,2026-09-22T15:54:55.1859545+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005002.txt
5002,2026-09-22T15:54:54.6663238+00:00,2026-09-22T15:54:55.1859545+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005002.txt
5003,2026-09-22T15:54:56.7289900+00:00,2026-09-22T15:54:57.1206839+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005003.txt
5003,2026-09-22T15:54:56.7289900+00:00,2026-09-22T15:54:57.1206839+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005003.txt
5003,2026-09-22T15:54:56.7289900+00:00,2026-09-22T15:54:57.1206839+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005003.txt
5004,2026-09-22T15:54:58.8111161+00:00,2026-09-22T15:54:59.3128358+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005004.txt
5004,2026-09-22T15:54:58.8111161+00:00,2026-09-22T15:54:59.3128358+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005004.txt
5004,2026-09-22T15:54:58.8111161+00:00,2026-09-22T15:54:59.3128358+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005004.txt
5005,2026-09-22T15:55:00.9008333+00:00,2026-09-22T15:55:01.4707621+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005005.txt
5005,2026-09-22T15:55:00.9008333+00:00,2026-09-22T15:55:01.4707621+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005005.txt
5005,2026-09-22T15:55:00.9008333+00:00,2026-09-22T15:55:01.4707621+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005005.txt
5006,2026-09-22T15:55:02.9788370+00:00,2026-09-22T15:55:03.4818481+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005006.txt
5006,2026-09-22T15:55:02.9788370+00:00,2026-09-22T15:55:03.4818481+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005006.txt
5006,2026-09-22T15:55:02.9788370+00:00,2026-09-22T15:55:03.4818481+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005006.txt
5007,2026-09-22T15:55:05.0412606+00:00,2026-09-22T15:55:05.5468140+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005007.txt
5007,2026-09-22T15:55:05.0412606+00:00,2026-09-22T15:55:05.5468140+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005007.txt
5007,2026-09-22T15:55:05.0412606+00:00,2026-09-22T15:55:05.5468140+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005007.txt
5008,2026-09-22T15:55:07.1228217+00:00,2026-09-22T15:55:07.5590364+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005008.txt
5008,2026-09-22T15:55:07.1228217+00:00,2026-09-22T15:55:07.5590364+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005008.txt
5008,2026-09-22T15:55:07.1228217+00:00,2026-09-22T15:55:07.5590364+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005008.txt
5009,2026-09-22T15:55:09.2003767+00:00,2026-09-22T15:55:09.7361005+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005009.txt
5009,2026-09-22T15:55:09.2003767+00:00,2026-09-22T15:55:09.7361005+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005009.txt
5009,2026-09-22T15:55:09.2003767+00:00,2026-09-22T15:55:09.7361005+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005009.txt
5010,2026-09-22T15:55:11.2760084+00:00,2026-09-22T15:55:11.7865327+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005010.txt
5010,2026-09-22T15:55:11.2760084+00:00,2026-09-22T15:55:11.7865327+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005010.txt
5010,2026-09-22T15:55:11.2760084+00:00,2026-09-22T15:55:11.7865327+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005010.txt
5011,2026-09-22T15:55:13.3512539+00:00,2026-09-22T15:55:13.9118409+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005011.txt
5011,2026-09-22T15:55:13.3512539+00:00,2026-09-22T15:55:13.9118409+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005011.txt
5011,2026-09-22T15:55:13.3512539+00:00,2026-09-22T15:55:13.9118409+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005011.txt
5012,2026-09-22T15:55:15.4258290+00:00,2026-09-22T15:55:15.9006878+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005012.txt
5012,2026-09-22T15:55:15.4258290+00:00,2026-09-22T15:55:15.9006878+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005012.txt
5012,2026-09-22T15:55:15.4258290+00:00,2026-09-22T15:55:15.9006878+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005012.txt
5013,2026-09-22T15:55:17.4981837+00:00,2026-09-22T15:55:18.0041433+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005013.txt
5013,2026-09-22T15:55:17.4981837+00:00,2026-09-22T15:55:18.0041433+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005013.txt
5013,2026-09-22T15:55:17.4981837+00:00,2026-09-22T15:55:18.0041433+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005013.txt
5014,2026-09-22T15:55:19.5639231+00:00,2026-09-22T15:55:20.0936339+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005014.txt
5014,2026-09-22T15:55:19.5639231+00:00,2026-09-22T15:55:20.0936339+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005014.txt
5014,2026-09-22T15:55:19.5639231+00:00,2026-09-22T15:55:20.0936339+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005014.txt
5015,2026-09-22T15:55:21.6347330+00:00,2026-09-22T15:55:22.1692191+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005015.txt
5015,2026-09-22T15:55:21.6347330+00:00,2026-09-22T15:55:22.1692191+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005015.txt
5015,2026-09-22T15:55:21.6347330+00:00,2026-09-22T15:55:22.1692191+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005015.txt
5016,2026-09-22T15:55:23.6991719+00:00,2026-09-22T15:55:24.1791625+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005016.txt
5016,2026-09-22T15:55:23.6991719+00:00,2026-09-22T15:55:24.1791625+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005016.txt
5016,2026-09-22T15:55:23.6991719+00:00,2026-09-22T15:55:24.1791625+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005016.txt
5017,2026-09-22T15:55:25.7726732+00:00,2026-09-22T15:55:26.3538830+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_005017.txt
