timestamp_utc,sample,node,node_count,shard,direction,bytes
2026-09-21T11:49:54.647798+00:00,14,r-scylla2,4,0,outgoing,0
2026-09-21T11:49:54.647798+00:00,14,r-scylla2,4,1,incoming,0
2026-09-21T11:49:54.647798+00:00,14,r-scylla2,4,1,outgoing,0
2026-09-21T11:49:54.647798+00:00,14,r-scylla3,4,0,incoming,0
2026-09-21T11:49:54.647798+00:00,14,r-scylla3,4,0,outgoing,0
2026-09-21T11:49:54.647798+00:00,14,r-scylla3,4,1,incoming,0
2026-09-21T11:49:54.647798+00:00,14,r-scylla3,4,1,outgoing,0
2026-09-21T11:49:54.647798+00:00,14,r-scylla4,4,0,incoming,0
2026-09-21T11:49:54.647798+00:00,14,r-scylla4,4,0,outgoing,0
2026-09-21T11:49:54.647798+00:00,14,r-scylla4,4,1,incoming,0
2026-09-21T11:49:54.647798+00:00,14,r-scylla4,4,1,outgoing,0
2026-09-21T11:49:55.648110+00:00,15,r-scylla1,4,0,incoming,0
2026-09-21T11:49:55.648110+00:00,15,r-scylla1,4,0,outgoing,0
2026-09-21T11:49:55.648110+00:00,15,r-scylla1,4,1,incoming,0
2026-09-21T11:49:55.648110+00:00,15,r-scylla1,4,1,outgoing,0
2026-09-21T11:49:55.648110+00:00,15,r-scylla2,4,0,incoming,0
2026-09-21T11:49:55.648110+00:00,15,r-scylla2,4,0,outgoing,0
2026-09-21T11:49:55.648110+00:00,15,r-scylla2,4,1,incoming,0
2026-09-21T11:49:55.648110+00:00,15,r-scylla2,4,1,outgoing,0
2026-09-21T11:49:55.648110+00:00,15,r-scylla3,4,0,incoming,0
2026-09-21T11:49:55.648110+00:00,15,r-scylla3,4,0,outgoing,0
2026-09-21T11:49:55.648110+00:00,15,r-scylla3,4,1,incoming,0
2026-09-21T11:49:55.648110+00:00,15,r-scylla3,4,1,outgoing,0
2026-09-21T11:49:55.648110+00:00,15,r-scylla4,4,0,incoming,0
2026-09-21T11:49:55.648110+00:00,15,r-scylla4,4,0,outgoing,0
2026-09-21T11:49:55.648110+00:00,15,r-scylla4,4,1,incoming,0
2026-09-21T11:49:55.648110+00:00,15,r-scylla4,4,1,outgoing,0
2026-09-21T11:49:56.648411+00:00,16,r-scylla1,4,0,incoming,0
2026-09-21T11:49:56.648411+00:00,16,r-scylla1,4,0,outgoing,0
2026-09-21T11:49:56.648411+00:00,16,r-scylla1,4,1,incoming,0
2026-09-21T11:49:56.648411+00:00,16,r-scylla1,4,1,outgoing,0
2026-09-21T11:49:56.648411+00:00,16,r-scylla2,4,0,incoming,0
2026-09-21T11:49:56.648411+00:00,16,r-scylla2,4,0,outgoing,0
2026-09-21T11:49:56.648411+00:00,16,r-scylla2,4,1,incoming,0
2026-09-21T11:49:56.648411+00:00,16,r-scylla2,4,1,outgoing,0
2026-09-21T11:49:56.648411+00:00,16,r-scylla3,4,0,incoming,0
2026-09-21T11:49:56.648411+00:00,16,r-scylla3,4,0,outgoing,0
2026-09-21T11:49:56.648411+00:00,16,r-scylla3,4,1,incoming,0
2026-09-21T11:49:56.648411+00:00,16,r-scylla3,4,1,outgoing,0
2026-09-21T11:49:56.648411+00:00,16,r-scylla4,4,0,incoming,0
2026-09-21T11:49:56.648411+00:00,16,r-scylla4,4,0,outgoing,0
2026-09-21T11:49:56.648411+00:00,16,r-scylla4,4,1,incoming,0
2026-09-21T11:49:56.648411+00:00,16,r-scylla4,4,1,outgoing,0
2026-09-21T11:49:57.648608+00:00,17,r-scylla1,4,0,incoming,0
2026-09-21T11:49:57.648608+00:00,17,r-scylla1,4,0,outgoing,0
2026-09-21T11:49:57.648608+00:00,17,r-scylla1,4,1,incoming,0
2026-09-21T11:49:57.648608+00:00,17,r-scylla1,4,1,outgoing,0
2026-09-21T11:49:57.648608+00:00,17,r-scylla2,4,0,incoming,0
2026-09-21T11:49:57.648608+00:00,17,r-scylla2,4,0,outgoing,0
2026-09-21T11:49:57.648608+00:00,17,r-scylla2,4,1,incoming,0
2026-09-21T11:49:57.648608+00:00,17,r-scylla2,4,1,outgoing,0
2026-09-21T11:49:57.648608+00:00,17,r-scylla3,4,0,incoming,0
2026-09-21T11:49:57.648608+00:00,17,r-scylla3,4,0,outgoing,0
2026-09-21T11:49:57.648608+00:00,17,r-scylla3,4,1,incoming,0
2026-09-21T11:49:57.648608+00:00,17,r-scylla3,4,1,outgoing,0
2026-09-21T11:49:57.648608+00:00,17,r-scylla4,4,0,incoming,0
2026-09-21T11:49:57.648608+00:00,17,r-scylla4,4,0,outgoing,0
2026-09-21T11:49:57.648608+00:00,17,r-scylla4,4,1,incoming,0
2026-09-21T11:49:57.648608+00:00,17,r-scylla4,4,1,outgoing,0
2026-09-21T11:49:58.648878+00:00,18,r-scylla1,4,0,incoming,0
2026-09-21T11:49:58.648878+00:00,18,r-scylla1,4,0,outgoing,0
2026-09-21T11:49:58.648878+00:00,18,r-scylla1,4,1,incoming,0
2026-09-21T11:49:58.648878+00:00,18,r-scylla1,4,1,outgoing,0
2026-09-21T11:49:58.648878+00:00,18,r-scylla2,4,0,incoming,0
2026-09-21T11:49:58.648878+00:00,18,r-scylla2,4,0,outgoing,0
2026-09-21T11:49:58.648878+00:00,18,r-scylla2,4,1,incoming,0
2026-09-21T11:49:58.648878+00:00,18,r-scylla2,4,1,outgoing,0
2026-09-21T11:49:58.648878+00:00,18,r-scylla3,4,0,incoming,0
2026-09-21T11:49:58.648878+00:00,18,r-scylla3,4,0,outgoing,0
2026-09-21T11:49:58.648878+00:00,18,r-scylla3,4,1,incoming,0
2026-09-21T11:49:58.648878+00:00,18,r-scylla3,4,1,outgoing,0
2026-09-21T11:49:58.648878+00:00,18,r-scylla4,4,0,incoming,0
2026-09-21T11:49:58.648878+00:00,18,r-scylla4,4,0,outgoing,0
2026-09-21T11:49:58.648878+00:00,18,r-scylla4,4,1,incoming,0
2026-09-21T11:49:58.648878+00:00,18,r-scylla4,4,1,outgoing,0
2026-09-21T11:49:59.649089+00:00,19,r-scylla1,4,0,incoming,0
2026-09-21T11:49:59.649089+00:00,19,r-scylla1,4,0,outgoing,0
2026-09-21T11:49:59.649089+00:00,19,r-scylla1,4,1,incoming,0
2026-09-21T11:49:59.649089+00:00,19,r-scylla1,4,1,outgoing,0
2026-09-21T11:49:59.649089+00:00,19,r-scylla2,4,0,incoming,0
2026-09-21T11:49:59.649089+00:00,19,r-scylla2,4,0,outgoing,0
2026-09-21T11:49:59.649089+00:00,19,r-scylla2,4,1,incoming,0
2026-09-21T11:49:59.649089+00:00,19,r-scylla2,4,1,outgoing,0
2026-09-21T11:49:59.649089+00:00,19,r-scylla3,4,0,incoming,0
2026-09-21T11:49:59.649089+00:00,19,r-scylla3,4,0,outgoing,0
2026-09-21T11:49:59.649089+00:00,19,r-scylla3,4,1,incoming,0
2026-09-21T11:49:59.649089+00:00,19,r-scylla3,4,1,outgoing,0
2026-09-21T11:49:59.649089+00:00,19,r-scylla4,4,0,incoming,0
2026-09-21T11:49:59.649089+00:00,19,r-scylla4,4,0,outgoing,0
2026-09-21T11:49:59.649089+00:00,19,r-scylla4,4,1,incoming,0
2026-09-21T11:49:59.649089+00:00,19,r-scylla4,4,1,outgoing,0
2026-09-21T11:50:00.646125+00:00,20,r-scylla1,4,0,incoming,0
2026-09-21T11:50:00.646125+00:00,20,r-scylla1,4,0,outgoing,0
2026-09-21T11:50:00.646125+00:00,20,r-scylla1,4,1,incoming,0
2026-09-21T11:50:00.646125+00:00,20,r-scylla1,4,1,outgoing,0
2026-09-21T11:50:00.646125+00:00,20,r-scylla2,4,0,incoming,0
2026-09-21T11:50:00.646125+00:00,20,r-scylla2,4,0,outgoing,0
2026-09-21T11:50:00.646125+00:00,20,r-scylla2,4,1,incoming,0
2026-09-21T11:50:00.646125+00:00,20,r-scylla2,4,1,outgoing,0
2026-09-21T11:50:00.646125+00:00,20,r-scylla3,4,0,incoming,0
2026-09-21T11:50:00.646125+00:00,20,r-scylla3,4,0,outgoing,0
2026-09-21T11:50:00.646125+00:00,20,r-scylla3,4,1,incoming,0
2026-09-21T11:50:00.646125+00:00,20,r-scylla3,4,1,outgoing,0
2026-09-21T11:50:00.646125+00:00,20,r-scylla4,4,0,incoming,0
2026-09-21T11:50:00.646125+00:00,20,r-scylla4,4,0,outgoing,0
2026-09-21T11:50:00.646125+00:00,20,r-scylla4,4,1,incoming,0
2026-09-21T11:50:00.646125+00:00,20,r-scylla4,4,1,outgoing,0
2026-09-21T11:50:01.646447+00:00,21,r-scylla1,4,0,incoming,0
2026-09-21T11:50:01.646447+00:00,21,r-scylla1,4,0,outgoing,0
2026-09-21T11:50:01.646447+00:00,21,r-scylla1,4,1,incoming,0
2026-09-21T11:50:01.646447+00:00,21,r-scylla1,4,1,outgoing,0
2026-09-21T11:50:01.646447+00:00,21,r-scylla2,4,0,incoming,0
2026-09-21T11:50:01.646447+00:00,21,r-scylla2,4,0,outgoing,0
2026-09-21T11:50:01.646447+00:00,21,r-scylla2,4,1,incoming,0
2026-09-21T11:50:01.646447+00:00,21,r-scylla2,4,1,outgoing,0
2026-09-21T11:50:01.646447+00:00,21,r-scylla3,4,0,incoming,0
2026-09-21T11:50:01.646447+00:00,21,r-scylla3,4,0,outgoing,0
2026-09-21T11:50:01.646447+00:00,21,r-scylla3,4,1,incoming,0
2026-09-21T11:50:01.646447+00:00,21,r-scylla3,4,1,outgoing,0
2026-09-21T11:50:01.646447+00:00,21,r-scylla4,4,0,incoming,0
2026-09-21T11:50:01.646447+00:00,21,r-scylla4,4,0,outgoing,0
2026-09-21T11:50:01.646447+00:00,21,r-scylla4,4,1,incoming,0
